"Standard Report - Imports"
"Current date: 04/27/2026 2:35 PM (Eastern Daylight Time)"
"Country: World Total"
"Commodity";"Time";"Customs Value (Gen) ($US)";"Customs  Value (Cons) ($US)";"Dutiable Value ($US)";"CIF Value (Gen) ($US)";"CIF Value (Cons) ($US)";"Calculated Duty ($US)";"Quantity 1 (Gen)";"Customs Unit Value (Gen)";"Customs Unit Value (Cons)";"Card Count";"Quantity 2 (Cons)";"Quantity 2  (Gen)";"Quantity 1 (Cons)";
"4011 New Pneumatic Tires, Of Rubber";"September 2012";"1,093,561,896";"1,114,446,269";"731,086,772";"1,145,394,600";"1,166,963,886";"34,304,795";"";"";"";"56,021";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2012";"1,225,783,787";"1,232,008,154";"822,396,883";"1,284,665,233";"1,290,138,859";"31,555,077";"";"";"";"58,477";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2012";"1,124,339,146";"1,116,633,498";"737,637,963";"1,179,596,364";"1,171,130,581";"28,226,737";"";"";"";"56,548";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2012";"1,066,424,741";"1,030,426,084";"689,925,915";"1,119,443,061";"1,082,256,485";"26,526,211";"";"";"";"50,574";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2013";"14,069,631,406";"14,003,371,379";"9,591,974,156";"14,804,163,772";"14,730,604,265";"359,428,848";"";"";"";"760,814";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2013";"1,171,470,341";"1,171,071,076";"782,177,690";"1,232,134,679";"1,230,763,749";"28,927,782";"";"";"";"57,440";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2013";"1,052,167,683";"1,049,100,165";"679,182,222";"1,104,422,307";"1,101,033,918";"25,337,071";"";"";"";"52,707";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2013";"1,125,669,139";"1,139,800,263";"737,318,203";"1,184,147,658";"1,197,715,250";"27,380,359";"";"";"";"59,049";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2013";"1,239,705,565";"1,240,595,476";"843,522,456";"1,307,701,281";"1,307,979,705";"31,580,780";"";"";"";"63,074";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2013";"1,209,804,327";"1,224,172,973";"812,377,253";"1,274,617,574";"1,288,618,410";"30,487,793";"";"";"";"65,062";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2013";"1,205,757,583";"1,195,276,839";"816,770,119";"1,269,388,640";"1,258,316,789";"30,646,538";"";"";"";"65,152";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2013";"1,270,734,139";"1,265,259,218";"905,607,211";"1,336,444,256";"1,330,373,912";"34,184,093";"";"";"";"69,150";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2013";"1,246,648,397";"1,229,545,551";"858,898,072";"1,311,155,121";"1,293,541,086";"32,400,840";"";"";"";"69,731";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2013";"1,155,356,890";"1,140,010,173";"797,410,038";"1,214,550,295";"1,198,472,932";"29,879,620";"";"";"";"64,065";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2013";"1,173,819,637";"1,172,797,349";"826,747,073";"1,233,742,263";"1,232,235,766";"31,102,605";"";"";"";"66,756";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2013";"1,123,744,540";"1,108,514,555";"772,842,406";"1,182,356,065";"1,166,371,146";"28,817,753";"";"";"";"65,586";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2013";"1,094,753,165";"1,067,227,741";"759,121,413";"1,153,503,633";"1,125,181,602";"28,683,614";"";"";"";"63,042";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2014";"14,286,876,490";"14,247,392,862";"10,281,406,697";"15,105,706,625";"15,057,847,251";"378,428,461";"";"";"";"854,176";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2014";"1,138,163,344";"1,136,089,616";"806,329,633";"1,199,979,062";"1,197,284,447";"29,464,035";"";"";"";"66,122";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2014";"1,030,206,047";"1,022,151,850";"722,628,164";"1,084,847,346";"1,075,817,591";"26,407,825";"";"";"";"58,594";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2014";"1,248,217,155";"1,244,069,808";"896,721,828";"1,315,029,818";"1,310,170,345";"32,900,834";"";"";"";"69,856";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2014";"1,232,984,542";"1,239,608,809";"910,363,867";"1,301,815,735";"1,307,744,431";"33,880,075";"";"";"";"70,660";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2014";"1,229,973,183";"1,219,716,987";"889,540,690";"1,299,407,162";"1,288,371,656";"32,729,936";"";"";"";"69,931";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2014";"1,269,498,232";"1,280,476,379";"958,101,538";"1,338,147,946";"1,347,994,675";"35,748,537";"";"";"";"71,424";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2014";"1,263,018,660";"1,278,401,324";"930,169,861";"1,337,178,544";"1,352,898,769";"34,467,231";"";"";"";"74,083";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2014";"1,235,035,009";"1,219,581,907";"873,450,147";"1,309,259,579";"1,292,717,314";"32,393,244";"";"";"";"72,515";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2014";"1,204,810,312";"1,206,583,048";"861,531,301";"1,279,250,564";"1,280,274,154";"31,849,163";"";"";"";"74,343";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2014";"1,235,320,746";"1,232,721,394";"895,163,162";"1,308,324,765";"1,305,299,974";"32,847,945";"";"";"";"82,537";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2014";"1,140,595,352";"1,123,790,840";"804,061,763";"1,210,417,537";"1,192,859,193";"29,202,551";"";"";"";"71,671";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2014";"1,059,053,908";"1,044,200,900";"733,344,743";"1,122,048,567";"1,106,414,702";"26,537,085";"";"";"";"72,440";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2015";"13,866,914,852";"13,768,597,417";"9,797,475,242";"14,728,374,553";"14,620,278,288";"344,445,622";"";"";"";"965,913";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2015";"1,083,492,999";"1,063,145,283";"741,305,856";"1,149,394,891";"1,128,083,466";"26,328,599";"";"";"";"69,363";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2015";"872,016,357";"861,155,970";"569,237,005";"920,251,692";"908,504,316";"19,838,472";"";"";"";"60,155";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2015";"1,180,827,140";"1,182,170,162";"817,404,308";"1,251,503,243";"1,252,106,614";"28,460,044";"";"";"";"78,546";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2015";"1,306,944,540";"1,304,845,523";"956,600,973";"1,389,299,610";"1,386,638,525";"32,714,954";"";"";"";"84,223";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2015";"1,247,107,434";"1,247,783,365";"896,204,553";"1,325,816,645";"1,325,983,588";"31,334,868";"";"";"";"86,535";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2015";"1,324,153,578";"1,309,779,948";"955,063,135";"1,407,405,784";"1,392,008,915";"33,510,686";"";"";"";"96,832";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2015";"1,307,300,400";"1,302,844,780";"972,414,280";"1,396,852,462";"1,391,406,186";"34,767,350";"";"";"";"97,895";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2015";"1,140,290,303";"1,135,670,763";"812,811,374";"1,212,284,271";"1,206,761,609";"29,332,143";"";"";"";"83,217";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2015";"1,112,130,294";"1,094,000,929";"772,971,669";"1,180,552,843";"1,161,453,633";"27,655,817";"";"";"";"75,678";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2015";"1,095,748,385";"1,079,464,947";"759,549,929";"1,161,801,275";"1,144,626,213";"26,977,385";"";"";"";"79,237";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2015";"1,095,265,897";"1,102,780,912";"779,585,859";"1,162,307,398";"1,169,480,207";"27,258,423";"";"";"";"77,852";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2015";"1,101,637,525";"1,084,954,835";"764,326,301";"1,170,904,439";"1,153,225,016";"26,266,881";"";"";"";"76,380";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2016";"12,964,858,256";"12,891,598,513";"7,629,898,638";"13,722,287,087";"13,646,099,452";"301,856,244";"";"";"";"966,965";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2016";"1,029,436,051";"1,021,663,521";"610,812,366";"1,094,247,177";"1,086,004,968";"23,930,427";"";"";"";"71,481";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2016";"1,016,510,776";"1,009,506,575";"594,791,739";"1,075,787,751";"1,068,548,228";"23,021,160";"";"";"";"70,640";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2016";"1,168,233,353";"1,161,379,207";"689,789,485";"1,237,690,184";"1,230,415,290";"27,346,310";"";"";"";"81,370";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2016";"1,087,870,469";"1,080,348,846";"633,186,272";"1,155,045,886";"1,146,999,302";"25,092,452";"";"";"";"80,137";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2016";"1,110,444,655";"1,117,975,716";"664,036,762";"1,176,115,393";"1,183,756,255";"26,331,180";"";"";"";"85,867";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2016";"1,138,965,651";"1,137,616,167";"699,572,070";"1,203,479,439";"1,202,021,410";"27,749,488";"";"";"";"86,239";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2016";"1,054,336,302";"1,029,554,761";"604,820,420";"1,111,386,682";"1,086,101,644";"23,976,135";"";"";"";"82,499";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2016";"1,156,035,300";"1,150,358,270";"700,107,566";"1,220,303,828";"1,214,570,360";"27,768,257";"";"";"";"91,205";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2016";"974,223,419";"967,932,611";"560,613,744";"1,028,429,655";"1,021,723,335";"22,263,826";"";"";"";"77,339";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2016";"1,010,714,643";"1,016,124,370";"600,814,382";"1,066,266,996";"1,072,035,122";"23,875,863";"";"";"";"75,524";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2016";"1,092,833,628";"1,093,673,235";"615,700,440";"1,158,167,772";"1,159,105,993";"24,469,328";"";"";"";"82,814";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2016";"1,125,254,009";"1,105,465,234";"655,653,392";"1,195,366,324";"1,174,817,545";"26,031,818";"";"";"";"81,850";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2017";"13,377,876,278";"13,177,982,961";"7,884,612,769";"14,146,867,504";"13,940,124,700";"313,133,043";"";"";"";"1,025,833";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2017";"1,073,587,090";"1,072,616,634";"633,190,781";"1,141,605,885";"1,140,673,255";"25,131,835";"";"";"";"76,005";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2017";"939,388,897";"938,830,340";"532,011,043";"993,817,404";"993,095,975";"21,128,448";"";"";"";"69,704";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2017";"1,134,466,931";"1,121,872,302";"643,421,706";"1,199,666,037";"1,186,658,561";"25,571,679";"";"";"";"76,465";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2017";"1,025,331,252";"1,012,881,136";"586,325,057";"1,083,272,390";"1,070,594,180";"23,269,255";"";"";"";"74,763";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2017";"1,186,328,322";"1,171,143,676";"680,256,225";"1,254,958,174";"1,239,174,844";"26,972,982";"";"";"";"88,419";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2017";"1,146,008,542";"1,115,400,109";"666,321,797";"1,212,686,957";"1,181,043,541";"26,435,097";"";"";"";"88,162";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2017";"1,135,355,069";"1,126,557,807";"701,663,564";"1,200,065,455";"1,191,221,370";"27,851,224";"";"";"";"91,809";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2017";"1,184,169,766";"1,148,445,411";"705,553,428";"1,250,448,768";"1,213,657,257";"28,024,699";"";"";"";"101,501";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2017";"1,078,299,987";"1,065,193,009";"654,378,644";"1,140,033,778";"1,126,863,360";"26,004,478";"";"";"";"88,606";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2017";"1,149,268,440";"1,129,172,142";"688,459,006";"1,212,188,600";"1,191,704,358";"27,373,400";"";"";"";"92,343";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2017";"1,179,847,659";"1,164,128,752";"711,910,293";"1,245,424,025";"1,228,534,160";"28,305,245";"";"";"";"90,851";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2017";"1,145,824,323";"1,111,741,643";"681,121,225";"1,212,700,031";"1,176,903,839";"27,064,701";"";"";"";"87,205";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2018";"14,431,351,255";"14,400,531,365";"8,924,632,673";"15,262,920,007";"15,213,288,115";"416,481,304";"";"";"";"1,215,791";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2018";"1,158,181,935";"1,125,640,706";"700,860,228";"1,225,116,252";"1,190,962,293";"27,806,168";"";"";"";"87,318";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2018";"1,067,733,390";"1,056,498,184";"614,218,081";"1,127,767,884";"1,115,649,072";"24,383,310";"";"";"";"84,710";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2018";"1,199,051,260";"1,175,723,264";"694,719,762";"1,265,802,305";"1,241,067,955";"27,614,366";"";"";"";"96,602";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2018";"1,181,168,661";"1,172,974,464";"712,016,367";"1,249,230,215";"1,239,986,800";"28,279,839";"";"";"";"99,474";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2018";"1,180,222,733";"1,188,987,513";"721,063,981";"1,246,740,978";"1,254,284,312";"28,657,133";"";"";"";"98,996";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2018";"1,180,126,510";"1,179,082,120";"746,107,503";"1,246,194,942";"1,242,986,283";"29,646,315";"";"";"";"96,367";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2018";"1,191,843,614";"1,189,560,969";"763,057,342";"1,260,545,586";"1,256,208,979";"30,332,669";"";"";"";"104,259";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2018";"1,224,940,016";"1,233,498,105";"785,284,297";"1,295,940,004";"1,302,919,264";"31,221,856";"";"";"";"109,188";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2018";"1,105,893,117";"1,144,217,833";"738,371,487";"1,170,613,912";"1,207,735,688";"32,819,930";"";"";"";"102,284";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2018";"1,309,378,783";"1,325,250,039";"804,872,742";"1,383,367,285";"1,398,084,345";"48,439,383";"";"";"";"116,903";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2018";"1,267,805,985";"1,260,292,189";"778,266,913";"1,340,669,837";"1,331,004,158";"46,930,565";"";"";"";"108,714";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2018";"1,365,005,251";"1,348,805,979";"865,793,970";"1,450,930,807";"1,432,398,966";"60,349,770";"";"";"";"110,976";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2019";"14,615,411,117";"14,692,783,212";"8,941,153,754";"15,467,164,650";"15,525,625,798";"537,980,287";"";"";"";"1,256,831";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2019";"1,260,923,023";"1,243,748,807";"764,655,772";"1,334,775,937";"1,315,493,287";"43,105,090";"";"";"";"112,245";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2019";"1,085,743,767";"1,101,685,980";"645,233,185";"1,147,010,446";"1,161,869,953";"37,059,781";"";"";"";"98,796";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2019";"1,314,068,696";"1,346,775,929";"816,194,799";"1,389,874,206";"1,421,568,348";"43,386,007";"";"";"";"104,823";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2019";"1,206,765,636";"1,209,031,854";"712,018,468";"1,275,469,866";"1,276,268,996";"36,991,338";"";"";"";"102,440";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2019";"1,263,472,434";"1,268,624,341";"760,985,868";"1,335,538,250";"1,339,028,818";"41,680,820";"";"";"";"108,129";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2019";"1,166,601,838";"1,177,878,231";"733,313,297";"1,232,761,721";"1,242,317,001";"47,448,894";"";"";"";"98,468";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2019";"1,291,493,525";"1,296,622,014";"809,345,109";"1,369,311,106";"1,372,360,378";"54,474,064";"";"";"";"113,922";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2019";"1,232,346,367";"1,252,020,754";"777,118,425";"1,304,631,746";"1,322,516,338";"50,874,317";"";"";"";"108,476";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2019";"1,140,653,042";"1,155,697,508";"710,556,451";"1,208,935,968";"1,222,654,879";"46,504,171";"";"";"";"102,598";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2019";"1,298,471,660";"1,306,578,125";"816,901,190";"1,374,945,279";"1,381,668,220";"50,902,779";"";"";"";"108,358";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2019";"1,160,852,992";"1,161,440,509";"679,288,821";"1,228,068,926";"1,227,250,322";"40,808,983";"";"";"";"99,763";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2019";"1,194,018,137";"1,172,679,160";"715,542,369";"1,265,841,199";"1,242,629,258";"44,744,043";"";"";"";"98,813";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2020";"13,178,245,237";"13,249,068,299";"8,271,412,271";"14,052,747,858";"14,100,031,256";"540,991,464";"";"";"";"1,142,551";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2020";"1,145,027,009";"1,147,599,700";"682,942,736";"1,214,685,429";"1,215,879,888";"43,439,605";"";"";"";"98,341";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2020";"1,046,482,892";"1,047,680,366";"600,249,651";"1,110,239,672";"1,109,560,070";"38,021,096";"";"";"";"89,794";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2020";"1,252,260,924";"1,227,957,641";"715,768,699";"1,328,240,453";"1,301,495,322";"39,289,273";"";"";"";"101,390";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2020";"987,958,371";"954,391,753";"663,057,282";"1,058,269,381";"1,021,595,556";"43,931,239";"";"";"";"68,459";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2020";"645,529,705";"655,903,318";"488,892,394";"691,400,351";"700,090,477";"33,755,702";"";"";"";"46,121";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2020";"689,516,495";"718,772,190";"448,962,728";"733,397,145";"761,015,909";"30,852,300";"";"";"";"60,731";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2020";"955,238,783";"999,397,056";"616,276,087";"1,014,464,398";"1,057,527,653";"42,719,161";"";"";"";"87,732";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2020";"1,169,006,786";"1,202,596,275";"745,090,467";"1,244,010,772";"1,276,070,619";"49,589,119";"";"";"";"107,190";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2020";"1,255,303,584";"1,265,404,181";"798,859,061";"1,336,678,241";"1,344,707,346";"51,089,393";"";"";"";"116,375";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2020";"1,349,073,375";"1,354,566,966";"844,547,410";"1,440,323,745";"1,443,325,214";"57,083,318";"";"";"";"125,737";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2020";"1,336,888,450";"1,336,222,723";"816,579,510";"1,434,982,866";"1,432,494,534";"54,823,583";"";"";"";"119,113";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2020";"1,345,958,863";"1,338,576,130";"850,186,246";"1,446,055,405";"1,436,268,668";"56,397,675";"";"";"";"121,568";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2021";"15,628,094,586";"15,688,703,473";"9,483,368,099";"17,217,512,967";"17,246,767,603";"655,462,648";"";"";"";"1,479,168";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2021";"1,268,183,564";"1,287,191,147";"809,716,606";"1,365,106,852";"1,381,566,764";"55,192,607";"";"";"";"113,814";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2021";"1,019,760,214";"1,026,512,879";"563,974,331";"1,098,798,365";"1,101,920,023";"40,856,621";"";"";"";"98,238";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2021";"1,332,426,690";"1,322,796,790";"769,045,392";"1,441,448,634";"1,428,275,599";"56,146,181";"";"";"";"121,052";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2021";"1,306,729,270";"1,293,196,973";"780,230,157";"1,416,835,970";"1,400,234,199";"54,636,992";"";"";"";"121,366";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2021";"1,337,939,894";"1,338,300,234";"818,019,871";"1,453,819,599";"1,450,943,713";"55,047,519";"";"";"";"127,982";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2021";"1,294,561,491";"1,305,998,804";"784,206,492";"1,418,823,419";"1,426,863,829";"53,040,532";"";"";"";"127,143";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2021";"1,300,520,007";"1,323,235,982";"828,215,415";"1,433,801,925";"1,453,089,735";"52,616,997";"";"";"";"120,193";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2021";"1,342,471,416";"1,339,055,954";"813,865,821";"1,491,417,634";"1,485,180,888";"55,783,083";"";"";"";"123,409";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2021";"1,304,461,783";"1,313,968,272";"796,233,285";"1,455,460,752";"1,462,723,331";"53,344,582";"";"";"";"130,198";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2021";"1,327,587,035";"1,340,829,519";"819,851,631";"1,488,432,114";"1,500,201,995";"58,648,253";"";"";"";"128,182";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2021";"1,355,002,736";"1,362,190,942";"800,161,863";"1,529,678,633";"1,535,804,088";"58,013,616";"";"";"";"136,254";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2021";"1,438,450,486";"1,435,425,977";"899,847,235";"1,623,889,070";"1,619,963,439";"62,135,665";"";"";"";"131,337";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2022";"19,135,988,079";"19,079,897,039";"11,825,387,843";"21,682,195,194";"21,609,064,057";"783,788,722";"";"";"";"1,627,111";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2022";"1,383,098,446";"1,390,007,605";"879,017,550";"1,568,330,034";"1,574,211,461";"61,436,159";"";"";"";"118,470";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2022";"1,278,744,556";"1,270,015,030";"814,965,675";"1,450,743,489";"1,441,177,470";"55,620,467";"";"";"";"108,886";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2022";"1,556,658,422";"1,535,480,783";"948,523,259";"1,774,602,579";"1,751,054,353";"65,630,374";"";"";"";"125,337";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2022";"1,649,402,327";"1,650,354,955";"1,039,334,430";"1,884,310,746";"1,882,814,926";"77,167,399";"";"";"";"136,591";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2022";"1,828,103,694";"1,817,316,677";"1,151,828,072";"2,090,094,066";"2,077,264,261";"82,468,564";"";"";"";"148,999";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2022";"1,772,975,079";"1,761,061,228";"1,128,675,734";"2,024,871,708";"2,010,269,171";"78,321,196";"";"";"";"150,370";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2022";"1,716,215,508";"1,712,628,076";"1,065,608,429";"1,956,684,450";"1,951,235,764";"73,183,534";"";"";"";"144,782";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2022";"1,767,792,408";"1,758,442,563";"1,110,303,112";"2,012,947,108";"2,002,224,187";"72,659,722";"";"";"";"149,525";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2022";"1,609,124,293";"1,606,580,816";"990,551,880";"1,830,555,495";"1,827,029,743";"62,474,955";"";"";"";"143,282";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"October 2022";"1,644,839,264";"1,651,860,805";"1,012,458,932";"1,847,300,506";"1,853,218,075";"59,102,625";"";"";"";"147,501";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"November 2022";"1,486,625,582";"1,492,727,998";"859,334,723";"1,652,828,178";"1,658,944,279";"47,323,670";"";"";"";"132,075";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"December 2022";"1,442,408,500";"1,433,420,503";"824,786,047";"1,588,926,835";"1,579,620,367";"48,400,057";"";"";"";"121,293";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"2023";"18,246,345,861";"18,247,781,348";"10,837,939,855";"19,512,168,122";"19,510,949,016";"638,428,366";"";"";"";"1,559,587";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"January 2023";"1,434,768,216";"1,435,998,990";"852,053,115";"1,562,663,180";"1,563,868,646";"50,714,361";"";"";"";"114,729";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"February 2023";"1,254,996,620";"1,256,039,588";"697,652,533";"1,354,531,180";"1,355,436,083";"42,343,230";"";"";"";"104,763";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"March 2023";"1,569,020,851";"1,575,503,851";"920,904,012";"1,693,598,888";"1,699,959,488";"52,419,622";"";"";"";"127,252";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"April 2023";"1,523,450,874";"1,525,267,933";"905,060,840";"1,642,142,913";"1,643,472,501";"54,843,318";"";"";"";"118,719";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"May 2023";"1,478,322,039";"1,476,918,902";"853,704,689";"1,583,763,303";"1,581,785,397";"50,023,874";"";"";"";"117,927";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"June 2023";"1,484,070,884";"1,477,082,691";"898,269,849";"1,577,690,577";"1,570,217,043";"54,891,602";"";"";"";"117,189";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"July 2023";"1,545,575,770";"1,543,896,497";"932,919,728";"1,639,940,963";"1,637,832,947";"54,977,519";"";"";"";"134,628";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"August 2023";"1,606,925,541";"1,608,751,013";"956,337,981";"1,704,990,947";"1,706,584,048";"55,813,454";"";"";"";"140,810";"";"";""
"4011 New Pneumatic Tires, Of Rubber";"September 2023";"1,557,055,560";"1,553,015,396";"933,056,594";"1,653,838,364";"1,649,640,968";"54,337,116";"";"";"";"138,561";"";"";""
